suite,experiment,primitive,threads,cs_cycles,trial,ops_per_sec,mean_latency_ns,p50_ns,p95_ns,p99_ns,stddev_ns,cv_percent,throughput_ops,false_sharing_factor,fairness_gini,cpu_migrations,ctx_switches,notes
false_sharing,false_sharing,false_shared,2,0,2,748881804,0,0,0,0,0,0,0,1.94,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,2,1453891596,0,0,0,0,0,0,0,1.94,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,3,755834468,0,0,0,0,0,0,0,1.92,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,3,1449850076,0,0,0,0,0,0,0,1.92,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,4,755267166,0,0,0,0,0,0,0,1.92,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,4,1449035044,0,0,0,0,0,0,0,1.92,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,5,745708460,0,0,0,0,0,0,0,1.94,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,5,1449957646,0,0,0,0,0,0,0,1.94,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,6,752361884,0,0,0,0,0,0,0,1.93,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,6,1454508024,0,0,0,0,0,0,0,1.93,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,7,741979518,0,0,0,0,0,0,0,1.95,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,7,1447924842,0,0,0,0,0,0,0,1.95,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,8,756209076,0,0,0,0,0,0,0,1.92,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
